osm_element_id,longitude,latitude
2317853100,144.9696367,-37.8327
2320439355,121.4896156,-30.8063712
2320586122,151.9351564,-27.5491325
2321371333,151.9300246,-28.9226698
2322672496,151.8781261,-28.7401879
2326812035,146.974413,-41.2921288
2327053540,147.0846549,-38.0957561
2327703142,144.9131263,-37.7189216
2328788957,151.0322138,-33.9120263
2328889331,151.0256028,-33.9284367
2334998919,145.0911087,-38.0004346
2338781431,149.1847337,-21.1517809
2338963318,145.6705197,-16.7440274
2340061659,145.6708029,-16.7454422
2340061703,145.6708841,-16.746979
2343303058,151.0975339,-33.9859175
2346834028,145.4320095,-36.1539996
2346919591,145.103416,-37.9106363
2346920761,145.103424,-37.910468
2348832746,146.1650198,-41.1643733
2353455954,133.4204997,-22.2454187
2353459826,133.345508,-22.6443042
2355811421,134.0727563,-24.6679358
2357984772,138.560513,-34.8759333
2361149730,145.000488,-37.884637
2362478449,138.5976946,-34.9221577
2362679965,145.0191799,-37.8565436
2362693496,145.020578,-37.855328
2365234203,153.0355757,-27.4807362
2366702328,144.9012952,-37.7998416
2368209774,138.5994075,-34.9240378
2369811049,138.5981209,-34.9218487
2371627809,138.6004072,-34.9256401
2372842587,145.07566,-37.898633
2375292855,144.9988596,-37.6783898
2376928686,145.9806362,-27.2464619
2377012078,144.9778264,-37.7806283
2377855480,145.5872932,-37.7758455
2377857820,145.5729612,-37.7766357
2377860060,145.5685839,-37.7802418
2378996395,145.468044,-26.6480746
2380063853,152.2991324,-28.341725
2382917580,147.0967441,-42.9816051
2385338612,149.0931495,-33.2759985
2387094475,149.1322579,-35.2708032
2387094476,149.0331871,-35.2055985
2387171281,149.1327897,-35.2758599
2387171310,149.0815726,-35.1894252
2390284276,143.9423305,-36.6021809
2390414297,153.0446681,-27.3601858
2391183537,144.778897,-37.741617
2392226343,138.5988606,-34.9229296
2392307031,144.9813015,-37.7764262
2394947841,151.095662,-33.905899
2402151608,151.0577725,-34.0319255
2402196805,139.4706336,-24.3561736
2404418489,146.2527971,-37.5691536
2404494822,146.0011775,-36.74492
2405958908,145.1297357,-37.9295803
2406002084,145.0297368,-37.6589524
2407469410,146.4148788,-36.7638714
2408209585,132.2626388,-14.4645632
2408209688,132.2670591,-14.4617582
2408230433,132.2818005,-14.4652696
2409757530,152.5635082,-25.9943568
2411587797,152.5814362,-26.0835793
2412916476,147.0088302,-36.1349773
2433097994,151.0053944,-33.8070797
2444414124,144.9070623,-37.7191203
2446465765,151.0132482,-34.0593325
2447872385,151.027633,-34.0579711
2449078641,147.7382631,-37.8164687
2449081764,147.8311507,-37.8198397
2449324943,150.0749328,-36.3131469
2451741311,145.1359242,-38.0452863
2451822024,133.9353206,-32.3753041
2456424744,146.6734535,-36.1058018
2463880873,144.9490987,-37.7537862
2470621502,145.5838353,-17.2716534
2470725129,152.9823053,-27.4819387
2476175471,144.968413,-37.695946
2476192805,144.967978,-37.69591
2478829353,145.070462,-37.9291625
2478865787,115.7494704,-32.5485196
2480016517,151.7996368,-26.8473002
2483459580,144.7721309,-37.862202
2488924790,145.2190747,-37.8087845
2495066724,144.9363573,-37.7168436
2498334880,115.8925647,-32.9971319
2500246472,147.0727715,-37.8437938
2500248722,147.0688206,-37.8436095
2500303431,144.9248431,-37.6567304
2502330378,144.9421221,-37.6663535
2505509419,115.9124643,-32.0738409
2506661369,114.9945534,-33.9787483
2512770066,144.9803111,-37.693286
2514755467,151.20631,-33.8893825
2515477702,151.9338938,-28.658369
2516081536,146.0032433,-38.1876224
2518381577,144.3830106,-37.1887432
2520714883,145.082342,-37.9321902
2521550501,152.5363986,-32.3478901
2522196169,144.971946,-37.7176643
2526096010,144.911968,-37.688843
2528710963,145.3611195,-37.8482315
2528773041,115.9690839,-31.9011083
2531709757,150.5214549,-23.3910239
2531734350,146.7504647,-19.272613
2531764940,144.9658386,-37.711024
2531784038,141.0720534,-17.6760977
2531784086,144.3188392,-18.1471622
2531784100,142.2446021,-18.2024414
2531784123,143.5471741,-18.2895269
2531784127,143.5493376,-18.2903386
2534252348,145.1342978,-37.6391413
2537739860,147.0079055,-42.3844257
2561007111,146.3706462,-41.1789627
2562433687,148.5754991,-29.5432967
2563594722,138.5937231,-34.9234042
2569339250,147.2953884,-42.8653209
2573959531,151.2283946,-33.9406463
2573960240,151.2251041,-33.914618
2577672366,152.5671438,-28.8914395
2579346998,148.1660728,-34.9289279
2580602936,141.5948008,-38.3632555
2591028676,147.8352825,-37.3627429
2591069256,153.2030772,-27.7084308
2594649891,151.2030419,-33.8808285
2598254817,150.5065191,-23.3411196
2599122483,144.9984475,-37.7810863
2599123191,145.011078,-37.773393
2600733639,148.814073,-20.2533858
2600983556,149.5690143,-36.6275615
2604239936,152.9436737,-27.4436323
2607702202,149.695291,-36.7669265
2611994268,151.0808665,-34.0067377
2613244978,151.1522869,-34.0533995
2613245018,151.15146,-34.0555485
2618160602,149.0117295,-21.0688696
2618163324,148.8331346,-20.9599311
2623008561,145.0212438,-37.7590612
2629392311,150.064685,-36.4218
2636303307,153.1154927,-27.5018998
2636374912,145.2044173,-37.8187218
2639793348,114.6736248,-28.0418869
2666771418,143.8820412,-39.8797052
2666771457,143.8499334,-39.9313789
2669668757,144.973718,-37.7457421
2669774650,144.8943905,-37.7063009
2670041491,153.0469608,-27.5227499
2673780126,144.9085742,-37.7559044
2680274932,117.8552069,-35.0012636
2682729355,151.062174,-33.8172797
2684820336,153.4365526,-28.0503642
2686074048,151.4716804,-28.9651431
2686211019,151.0618817,-34.0043518
2687325197,151.0980327,-34.0210641
2689678966,144.9937234,-37.7187503
2702416906,144.6837031,-36.7203541
2706749348,140.5777038,-34.4687677
2712083814,150.1240997,-33.5058234
2712963758,133.0097588,-31.9283551
2718926595,144.4881099,-38.2746316
2724293864,145.025639,-37.821663
2726492757,145.1713754,-37.8894781
2733419163,144.9060024,-37.7807367
2734031515,145.0042959,-37.6977091
2744169588,138.6202595,-33.852153
2748980254,132.4373819,-31.9901537
2751782572,151.2216228,-33.8750285
2751950101,145.0065077,-37.6680802
2763406205,145.0582527,-37.8266426
2763711752,148.9672128,-37.758822
2763958073,150.3122685,-33.7057909
2765997687,144.8044766,-37.8038925
2765997689,144.8092346,-37.8052296
2766000482,144.7028995,-37.7470432
2766129733,145.1207625,-37.9735886
2771575193,152.9798542,-27.084876
2773310313,144.3166453,-38.3291783
2787047326,151.1757459,-33.895648
2794692631,145.0212526,-37.6665165
2798405705,153.0063499,-27.486629
2798455476,153.0067911,-27.4827447
2798572880,153.0122645,-27.4793013
2805196501,148.9099275,-21.0406109
2810376424,151.2569154,-27.1805259
2819633215,151.933366,-27.5767623
2820069806,145.1019954,-37.0948524
2820599834,138.1539664,-34.18333
2825681745,146.6670885,-38.6145495
2847461128,148.0664941,-22.0038825
2847670701,138.5979015,-34.9241918
2857378096,150.7612365,-27.0406524
2868017537,151.1408846,-33.904015
2870382670,145.0152122,-37.6717265
2877879367,138.2231316,-33.5379403
2897067950,115.7673462,-31.745506
2899060202,149.2477658,-33.5288229
2902997371,145.5710505,-36.756233
2911988522,151.1966269,-33.8841728
2915518201,144.970379,-37.778426
2917037723,145.0285491,-37.7051395
2920193213,151.9142139,-24.6295399
2921301862,144.6064463,-37.6838229
2930906813,144.5078177,-36.6144654
2932701310,143.3775789,-35.1734018
2932701358,143.3365233,-35.0304468
2938291381,153.4101908,-28.3262865
2938291383,153.4084398,-28.3273519
2938665565,142.7300039,-38.3328488
2938719775,151.1804739,-33.8914123
2939770283,115.8812257,-32.0584854
2942876510,144.8337666,-37.7781031
2945204682,145.0023997,-37.7386996
2952224674,151.1355527,-33.9524256
2955359286,151.1976697,-33.8883393
2959454014,145.0021992,-37.7386265
2959454015,145.0021905,-37.738676
2959749808,143.3803967,-37.4291238
2965367501,147.6986018,-37.9228697
2973912141,146.3943686,-36.0097169
2976960070,138.6448099,-34.9209852
2978656272,144.7714336,-37.862974
2997019297,152.1154852,-31.3973314
3002375113,146.8561451,-36.1345771
3003994258,146.8886586,-36.1247779
3012090065,144.9530358,-37.8162043
3017517124,142.4825784,-38.3847382
3048470829,144.9184934,-37.7923652
3056780867,146.9064849,-36.1266975
3058982747,150.9142677,-31.1648164
3064755897,150.3248221,-23.4848956
3067754716,149.9328115,-22.8281334
3071104494,145.0371423,-37.8151223
3077874030,145.6168306,-37.1011009
3088987064,145.3083151,-38.2240036
3091825175,149.8891249,-22.8132263
3093849611,145.0126829,-37.7373174
3099741103,148.8823125,-34.8067211
3104969439,151.0049718,-33.7977342
3106811439,145.8307872,-41.0402965
3113954392,150.4605424,-23.1780277
3114153164,149.5239335,-22.350498
3114197256,149.4161362,-21.9095224
3121623456,151.8508872,-32.2834494
3125115513,149.9066672,-36.9417949
3126866334,153.6033204,-28.6401531
3126981905,144.666699,-41.0530102
3126981910,144.6670383,-41.0482634
3128503154,153.6109008,-28.6419045
3137669047,145.6812054,-28.0733206
3139410834,149.3312983,-23.6462016
3145351110,152.4141442,-24.7703219
3149752504,149.730078,-33.5405766
3158864303,151.0109957,-33.8015348
3162173706,151.1005955,-33.7014748
3171490738,147.4810172,-28.0321313
3174428622,146.9883939,-37.8836153
3174431465,146.9882008,-37.884225
3178303996,148.0212556,-23.0800215
3178312066,148.0224265,-23.0837395
3180445986,145.3898862,-38.0731835
3180446000,145.3870891,-38.0699927
3197904762,146.9633474,-36.0366612
3200948361,145.0408912,-37.8893835
3204021249,144.9930116,-37.8573766
3207179518,145.134501,-38.1488091
3212102941,145.0042239,-37.9513005
3215457486,145.0048977,-37.9516967
3216799061,145.5373923,-38.2454456
3217238612,145.1350642,-38.1460776
3230959481,153.4356494,-29.0100011
3230959483,153.4239877,-29.0200216
3231017952,130.8430444,-12.4642257
3231098120,153.0299977,-29.6284068
3231102541,152.9574833,-29.703654
3231102542,152.9453142,-29.7113286
3231102543,152.9463834,-29.7118742
3235046000,145.1881278,-38.1652391
3237769570,153.1010451,-30.306398
3238880930,146.3372209,-41.1916668
3244519720,147.0651133,-38.1060142
3247216311,147.1374536,-41.4403501
3254736461,147.4027196,-42.994076
3259282310,144.9408818,-37.7889802
3260817334,144.6801036,-37.7389941
3264841711,151.1842624,-33.8086982
3266841579,142.7652471,-37.3011655
3270369663,145.2053368,-38.0126782
3271359778,145.1403033,-38.0097774
3271382232,145.0781247,-37.9512553
3273881196,151.1949044,-33.8869532
3273897167,134.405452,-21.0022126
3274000598,144.6807997,-37.8930937
3274043270,144.105142,-37.6277471
3274290866,151.0827355,-33.7730569
3278270647,145.0072181,-37.9006615
3281886066,152.4653494,-31.9105548
3283194506,151.0909446,-33.8072768
3283194519,151.0908946,-33.8073932
3283792266,145.2468087,-38.045741
3291244624,145.1321152,-38.1356612
3291714109,145.2426669,-37.9737004
3291770968,145.2791771,-37.9779881
3295622068,134.7547527,-29.0157846
3301217200,130.082038,-14.1571839
3302160216,145.0723109,-37.7009614
3302190135,145.0654332,-37.7009496
3305282941,149.1246182,-35.2842065
3305293737,150.5595113,-35.1946482
3322404347,150.7913762,-23.326427
3322407384,150.7911879,-23.3264578
3324539484,150.5453264,-23.3740568
3327626652,145.5065191,-38.0650296
3338017240,147.19502,-42.8427651
3338657602,143.0590795,-24.8292374
3341477406,145.1828553,-37.9904044
3341477416,145.1828822,-37.9903241
3353510864,150.823458,-35.0146125
3363185101,144.9287544,-37.7514767
3365316519,148.7800548,-20.9034056
3380414559,128.7320478,-15.7807661
3385840216,145.465862,-38.0648781
3390271710,151.200074,-33.8965876
3392349286,146.8594673,-36.1129141
3398939332,144.9553499,-37.6742548
3406827084,145.1726407,-37.9653024
3408828684,130.8354511,-12.4564996
3412142748,144.9942353,-37.8394224
3413661783,153.1989874,-27.5330104
3418730294,150.5025377,-23.389868
3423261225,145.5915057,-36.7428924
3424227893,144.9733092,-37.8136714
3437078568,145.0479156,-37.7127947
3439328967,152.9792895,-31.1880425
3442225584,138.4828592,-35.2679155
3449965549,153.119862,-26.8216926
3451352998,150.5094408,-23.357412
3453079500,153.0733106,-27.5965996
3461463234,145.4173322,-37.8234244
3462613441,144.6308375,-37.892068
3472659751,144.9637602,-37.8151081
3476198926,151.1945692,-33.8670139
3476198927,151.2052127,-33.8815253
3476205571,151.2050119,-33.870777
3477987987,153.0561943,-28.859659
3487934526,151.0949277,-33.9721893
3494297499,151.0679645,-34.027866
3494297500,151.0560302,-34.009339
3494297516,151.0679492,-34.0279622
3499124198,152.4610804,-24.8159567
3501004870,153.3345109,-29.6067847
3507218866,152.3456127,-24.8671817
3509535611,144.9407372,-37.8235204
3532109171,153.4287699,-27.9991395
3532135453,153.4289037,-27.9978014
3537363003,151.5481603,-33.1863824
3542761287,145.1696374,-37.9573021
3545925362,142.5342294,-38.3855542
3546583396,148.1593062,-23.5244992
3548645664,153.4341514,-28.0407754
3553124994,151.0304764,-33.7689692
3555372702,152.3642308,-24.899008
3563116676,153.2071451,-27.5091494
3579989921,145.1719704,-37.8680892
3579989973,145.1721073,-37.8681231
3582094392,142.3623393,-38.318712
3593762189,152.0687411,-27.356568
3594170866,151.6344684,-27.08439
3594271795,144.9992904,-37.8691813
3597573995,144.9983218,-37.8739754
3604063923,138.2178468,-35.5127922
3604255146,153.366946,-27.8777039
3604514246,149.8546324,-33.7032433
3606221037,151.070383,-33.9470791
3608335724,144.5478953,-22.5930817
3609869096,144.9603092,-37.8075611
3609948551,153.4373924,-28.0637508
3611943472,116.0326925,-31.8853671
3612031746,143.3433502,-12.7849558
3613806820,144.8974062,-37.7692982
3614696393,138.5978468,-34.9257317
3615235087,152.3431141,-24.8681245
3615235092,152.3485299,-24.870958
3617531867,115.8550655,-31.9518244
3626017772,153.3005059,-27.8509478
3638260404,153.4302713,-28.0284545
3642467812,145.1576691,-37.8656075
3642468362,145.1570817,-37.8655397
3674401645,145.1368391,-38.2049803
3689020829,146.4301586,-36.7990233
3719772130,144.9274609,-37.7733854
3722440828,152.1160123,-27.5498094
3726841769,146.8611745,-36.1166698
3727491756,151.9889792,-28.037616
3728561647,151.0418948,-33.90525
3729997111,150.3510109,-28.6086644
3739083946,115.3369512,-31.0225337
3739850825,138.7550027,-35.182261
3744614314,131.10611,-13.2389064
3750545553,115.8291402,-31.8345392
3764168886,133.5443211,-17.5536147
3767372791,131.0439184,-12.496768
3774432058,151.6904785,-32.9037197
3776321521,151.8643267,-27.7064758
3780690075,138.810326,-35.030045
3782699613,153.4259149,-27.987467
3782716896,153.4288656,-27.9798039
3783223761,151.9714808,-27.5582635
3783232385,153.3838082,-27.9873116
3790927934,152.5604502,-25.1026765
3793599999,138.8919814,-33.5494175
3793710889,151.7374587,-32.8982259
3799942315,151.2281848,-33.6828415
3800166895,143.5488676,-18.2899876
3801788216,152.3277602,-24.8511418
3802127862,152.2012367,-24.6684487
3803621069,152.3809698,-24.8527174
3810850742,138.6887711,-34.6814748
3816922281,148.1106437,-35.0042618
3818408376,137.755634,-32.4808284
3819774721,146.97336,-37.965861
3823895203,151.6549899,-26.6898043
3827752147,153.411622,-27.9634225
3834778385,152.2837115,-24.9268331
3840646853,149.4596509,-34.4547785
3844291435,149.8099156,-36.8338789
3853182910,153.2829487,-27.9131979
3853441683,153.0652481,-27.5725154
3853460712,153.0548006,-27.5747163
3853460910,153.0555141,-27.5747044
3855617117,145.1985443,-38.0122532
3861577959,144.9972209,-37.7761995
3877569427,149.9242476,-36.895089
3881388086,144.8822348,-37.8421863
3881388092,144.8634291,-37.8364815
3881388137,144.8304824,-37.8226438
3881388139,144.9933453,-37.8180175
3882838284,144.9173135,-37.8296824
3884751632,144.9787978,-37.8673277
3885306962,144.9759146,-37.8608654
3885307029,144.9736194,-37.862222
3885415459,144.9780895,-37.8665933
3885415462,144.9795148,-37.8488544
3899124711,152.3480337,-24.8718277
3899282961,150.3044083,-34.6550854
3899605609,145.1862241,-37.9736327
3900954662,145.1332383,-38.2041956
3915724110,153.030917,-27.3911292
3915728058,151.1984559,-33.8778095
3915728059,151.203536,-33.8790509
3918034859,151.197108,-33.8789112
3919497852,147.0622202,-42.7812338
3921515057,151.2024241,-33.8837522
3922986158,151.2056562,-33.8762281
3922986160,151.2047204,-33.8762974
3922986557,151.2045529,-33.8775244
3924588015,145.1256691,-38.3907435
3927151628,145.6368865,-40.9458248
3928348513,145.1774994,-37.8106659
3930018358,151.207891,-33.8743675
3933542464,145.1936878,-37.903171
3937074421,151.2165651,-33.8290811
3939139173,150.9889348,-33.7963821
3945878111,145.0507781,-37.9566847
3945902753,145.2268404,-38.4525749
3947745448,145.4735079,-38.4729008
3949622640,144.9867073,-37.7797543
3949642158,151.2087719,-33.873366
3949687608,144.9796306,-37.7905023
3950864164,144.7618882,-37.869341
3951218958,151.1847531,-33.8931198
3951218962,151.1821544,-33.8945874
3951219357,151.1836348,-33.8932103
3953346863,150.2389904,-35.6477713
3953346894,150.7484692,-34.9074401
3953346902,150.4033374,-35.4350147
3969592227,145.0118894,-37.7706425
3975681375,144.1981198,-38.0481715
3977391961,151.2051763,-33.8744455
3977391967,151.2062875,-33.8755855
3979136661,151.2041629,-33.8742094
3979136669,151.2077682,-33.8765352
3984925966,145.1507632,-37.8206281
3985404349,150.5117049,-35.26505
3989052633,146.1246141,-38.8299777
3994369446,144.8120333,-38.4018991
3994662417,144.8388305,-38.4242391
4007140912,153.1170866,-27.6597212
4011980411,152.4710822,-31.9434703
4017521495,151.2084539,-33.883849
4017563991,151.207348,-33.8850127
4023189089,151.2095933,-33.8711966
4027321792,151.2064328,-33.87914
4027321890,151.2068117,-33.8797516
4029075247,145.2859783,-38.1130957
4030537041,153.133131,-27.6401473
4030587274,153.5260365,-28.1857212
4030587279,153.513113,-28.1875082
4030804294,152.5145027,-32.1947152
4030804297,152.4935207,-32.1655241
4030804299,152.5155648,-32.1908006
4032643295,151.2138737,-33.8852123
4036222091,151.2033849,-33.8584768
4036222199,151.203843,-33.8632609
4038567641,153.4555435,-28.6518101
4041045888,145.1618786,-37.9040136
4041048213,145.15163,-37.9506467
4041048226,145.1509315,-37.9493075
4041048236,145.1515982,-37.9506893
4049620456,153.3795538,-27.9790294
4055985403,151.2228743,-33.872271
4057788793,151.2039445,-33.8702235
4057788797,151.2040078,-33.8731667
4060933068,144.7035498,-37.8689878
4061250679,144.9708304,-37.7977191
4063307422,147.4920327,-42.0303951
4063310124,144.9905626,-37.7359469
4064509731,145.1314048,-37.9832167
4066348918,145.120448,-37.8381414
4070568027,145.1365822,-37.8307155
4071110789,149.1298076,-35.2773313
4071269690,151.1955741,-33.8841683
4073092180,145.1861918,-37.9821184
4092081248,152.0270091,-27.5532363
4099025131,145.0161643,-37.7501605
4099025152,145.0199153,-37.7715319
4099025165,145.0198394,-37.7656958
4106717808,147.5137428,-35.2074629
4135679387,153.3689212,-27.9920982
4138965900,115.859516,-31.9326026
4148207092,153.4138153,-28.0039575
4148813899,152.7552463,-27.5836754
4156656753,145.330179,-38.1328141
4157720200,153.0939972,-27.4676038
4175635431,153.029414,-27.4871581
4186252206,144.7773027,-37.8709318
4194557586,144.7439263,-37.8808521
4195540250,115.8812507,-31.9251492
4203700204,145.1317577,-37.7876151
4208403331,152.2769887,-27.5559544
4208403347,152.2750774,-27.5609197
4218407183,150.8827303,-33.9187946
4221665897,153.4243384,-28.0854286
4223818722,149.184739,-26.5834858
4225151091,153.5140885,-28.1638271
4228234591,138.2688535,-33.033694
4229410103,137.7708763,-32.489453
4230081806,150.43035,-33.7196068
4242639779,151.0729874,-33.847677
4242649427,151.20732,-33.8788877
4242650074,151.208281,-33.8862537
4243946553,145.3913446,-37.8899139
4255659693,153.4097727,-27.9446483
4289258709,151.2316678,-33.8895224
4289519214,152.945583,-31.015974
4292090399,142.745212,-34.576218
4293984259,140.3548814,-37.5954949
4301548391,148.4351428,-33.6147854
4303462325,146.300917,-34.425737
4306851289,115.8600282,-31.954665
4310362398,152.8503164,-27.6561404
4310809229,153.0937067,-27.3777736
4314330643,153.2128709,-27.5140976
4314399992,151.2088365,-33.8816463
4317710021,151.0763572,-33.829899
4324445606,147.3190943,-42.8766126
4338340497,152.9186404,-29.6975086
4344303824,145.1630638,-37.9912635
4353585190,151.2089005,-33.8389657
4354976703,148.4920077,-21.1316871
4356804463,153.4294375,-28.0018663
4356813644,153.429473,-28.0014728
4358160401,145.1510406,-37.8477085
4373595108,145.2873122,-37.81561
4380532294,151.2570258,-33.9204502
4383606046,150.8490799,-33.9254473
4384631490,153.1133584,-30.2971672
4386171593,151.1872199,-33.9287162
4388539594,141.7425688,-20.6569639
4391316699,144.4164415,-30.9366382
4396897462,146.8914869,-37.962653
4398897158,141.5910002,-37.1671888
4416987539,151.7275741,-32.9028096
4417482098,150.8809302,-33.9634779
4417825386,152.873982,-27.6293558
4418292067,138.5974752,-34.92371
4426240356,147.3084509,-35.7306158
4428866997,150.6114257,-34.1684379
4428879485,150.8561835,-33.9537083
4439994873,144.8247244,-37.8230999
4442505491,144.9508202,-37.8249775
4443493859,148.7164561,-20.2676952
4451044643,138.5946786,-34.9231218
4456085091,146.816938,-19.2599473
4456328800,145.7773691,-16.9203135
4462687432,153.1266157,-25.5098534
4463232232,145.0364479,-37.9348946
4465678618,150.8833429,-33.9907963
4476038019,153.4292128,-28.0021221
4481076289,151.2098945,-33.866353
4486652027,146.6606888,-41.5279061
4491434871,147.9186609,-42.5006781
4493706885,145.1395277,-37.9171747
4500313607,148.2428446,-20.0079996
4501337113,144.9937711,-37.7983218
4529880158,149.0853071,-35.3901412
4538690918,146.7003074,-38.2924645
4541102978,115.9526154,-32.0457963
4542920998,151.1658501,-33.9366961
4543863821,144.9944315,-37.7559241
4545916096,150.5470794,-23.3606854
4546297512,150.9238917,-33.9224815
4546319590,150.9300088,-33.9143393
4546327089,150.9242727,-33.9204827
4547796906,150.9235847,-33.918403
4547807512,150.9985001,-33.8826681
4547840896,151.0004436,-33.8829234
4547853392,151.0009125,-33.882984
4547862690,151.0018821,-33.883133
4547863189,151.0010231,-33.8833013
4548525697,151.1675644,-33.9362165
4571754876,151.0164174,-33.8118056
4573350497,115.9751364,-31.9817629
4620398129,147.6033332,-38.0337263
4624684190,153.0482249,-31.0536106
4630872725,144.8728397,-37.7930211
4630875898,144.8680895,-37.7938222
4637126795,115.7465289,-32.0543316
4641766944,144.551242,-38.1833333
4641773284,144.5612949,-38.1783178
4643466138,146.7167352,-42.6185181
4655457890,145.422872,-16.9912141
4655801322,147.3987827,-38.2104557
4678091418,149.2333051,-35.3510304
4688484918,153.4288566,-28.0169921
4715914696,116.154825,-33.3580117
4719390863,142.3417565,-37.6495682
4726042630,115.907669,-31.9810488
4727129891,151.22278,-33.9103724
4728717629,147.1870877,-38.3786995
4728817045,117.6704478,-23.2046026
4728821371,139.2508339,-35.1288363
4735502021,147.408777,-19.5653232
4737487515,144.8158602,-35.2119866
4737528122,145.7335377,-16.8754482
4739118624,151.2112831,-33.8615089
4755705826,152.87008,-25.284719
4755923661,117.8494123,-28.0558938
4758601032,148.2378623,-20.0008203
4758998684,150.4460001,-30.9857644
4759060812,150.634782,-30.9375761
4770475224,146.0255073,-18.2642768
4774711565,115.8651038,-31.9573402
4780672521,151.2490717,-23.8535963
4782201460,138.5125745,-34.9802079
4782300621,152.8378326,-25.2877408
4784161561,145.0640361,-37.7057235
4787699124,153.0302573,-25.3934666
4787818278,153.060734,-27.518098
4789100622,152.8699511,-25.28556
4789411123,153.0357225,-27.4588711
4794372854,153.0247595,-27.4701963
4794804322,153.0302689,-27.4655439
4797976136,153.0582281,-27.4510714
4798039221,115.8595396,-31.9548768
4800448324,153.5421518,-28.1682835
4800910439,150.9279044,-33.6994189
4810736725,148.5194143,-34.306247
4812702421,151.2093007,-33.8767204
4822405521,144.9818317,-37.8657584
4832078018,150.9027213,-33.9272247
4860764931,151.1807614,-33.9056141
4860777368,151.1792526,-33.9028336
4861061592,138.8737026,-34.9069104
4861776965,145.2025729,-37.9683953
4864105688,121.4846063,-30.767316
4870739797,151.2150488,-33.8794362
4873917273,144.6289292,-37.7064706
4875071924,146.721442,-35.6910428
4879799145,147.0610598,-36.0995376
4889752706,143.8181376,-37.5560464
4894622867,138.6290328,-35.108972
4896147022,145.5131478,-37.6618564
4903744214,146.6759234,-38.5656494
4918726344,115.841052,-31.9379364
4918726358,115.8420013,-31.9376779
4931641353,152.9418988,-29.7062556
4931680226,153.3982637,-28.0087881
4933504052,151.2070957,-33.8615753
4934788998,153.380725,-27.6518502
4943193908,142.4942895,-38.3670788
4943300348,151.0367051,-33.8451928
4943322740,146.0180957,-36.0129688
4959283119,144.9917312,-37.7272408
4963717511,152.4445791,-32.3871
4967916076,115.6764449,-32.5572255
4971438688,138.4939774,-34.8144566
4971483009,144.9017712,-37.8086135
4971615523,145.0235644,-37.8870646
4971630621,144.9868875,-37.8850757
4972925799,153.6123742,-28.6418431
4981119507,153.0355448,-27.468493
4983992022,151.2740973,-33.8852114
4986210223,151.2717285,-33.8874273
4990048141,144.8899687,-37.8099115
5013210949,145.2114885,-37.9699833
5013492461,136.3072753,-16.0570924
5025307422,153.1235293,-26.7008363
5031338539,138.49604,-34.8299054
5055552337,145.2100489,-37.9764332
5068795867,152.5473676,-27.485518
5103009750,142.5073649,-38.3956341
5104337701,151.2083673,-33.8676597
5104409954,138.4880844,-34.829574
5123688873,151.2309627,-33.8477173
5127953797,145.1775297,-37.9524517
5134254843,151.2094766,-33.8779912
5139032250,153.0001129,-27.4843498
5140968631,142.4784558,-38.3778685
5150052151,153.014052,-27.4761385
5152974321,145.1027322,-37.7836018
5152975121,145.1137503,-37.7570613
5177183075,145.0041399,-37.6937947
5177523038,153.0252551,-27.4671397
5184857215,153.0210094,-27.4775169
5187993678,145.1511177,-37.9519696
5195329118,145.1230223,-37.9114095
5195471041,145.1611432,-37.933458
5195525708,145.1513793,-37.9511457
5195526329,145.1516281,-37.950782
5202076218,152.9168127,-27.6362844
5203457061,153.4353426,-28.0799336
5203746944,145.1508978,-37.9481747
5203746994,145.1505976,-37.9484458
5203747013,145.1506641,-37.9491515
5206343612,115.7596511,-32.2474406
5211542325,149.6897793,-34.772384
5211674453,145.1538072,-37.9453056
5211674464,145.1532368,-37.947569
5213706386,145.1513053,-37.9538978
5213706414,145.1517065,-37.9540924
5215344451,145.1742757,-37.9656119
5215344453,145.1750207,-37.9661993
5217624028,145.2123327,-37.9898323
5222791623,145.0177656,-37.6724228
5222808237,145.0153279,-37.6780688
5225632953,152.9963561,-27.4636122
5227802641,145.2115697,-37.9863584
5233799435,153.0233406,-27.4808577
5237774299,151.204364,-33.8804006
5240187412,151.2051164,-33.880741
5242018693,153.4464741,-28.0784185
5246507921,142.1537809,-34.2004833
5248077051,138.5010219,-34.811901
5251570666,145.1645816,-37.9584918
5253561164,145.1919594,-37.9460111
5262848481,151.0711719,-34.034633
5263269603,145.0680829,-37.8899908
5270942148,153.6126701,-28.6442161
5272888327,151.9025107,-32.7883774
5273428761,151.0256073,-33.7217545
5274492831,153.0312603,-27.386181
5274677850,151.0253471,-33.7220958
5275892021,115.9300053,-31.9566243
5276878023,153.5281266,-28.1680393
5283411557,145.0569859,-37.8888434
5285526935,145.2150957,-37.985741
5301041321,151.4546881,-33.2649189
5302902231,144.7431341,-38.3474109
5313024026,145.0767215,-37.7460741
5313045364,145.0870573,-37.7403894
5313527513,115.7521605,-31.9956574
5314483827,115.8135016,-31.9777361
5315949950,153.0465856,-27.4277463
5317835981,115.9745573,-31.8755324
5318091230,115.8579198,-31.9464402
5318293740,130.9702076,-12.4800855
5319369462,152.964986,-26.8088692
5325033895,153.4488055,-28.0846659
5326762821,130.9786211,-12.5008556
5334144922,151.2085064,-33.8658055
5351805521,147.321305,-42.8913518
5351907089,151.208195,-33.8657506
5355604900,151.2051808,-33.8423613
5359695862,151.2135584,-33.8474266
